id,church_name,former_denomination,city,local_authority,region,nation,latitude,longitude,conversion_type,conversion_subtype,current_name,year_converted,decade,source,confidence_tier
c9f0a708bd1c,,,,,,,53.3718714,-3.0390991,unknown,unknown,,,,osm,medium
daa349ad6597,,,,,,,51.0405302,-2.2810175,unknown,unknown,,,,osm,medium
cb7f8cf2bfe8,,,,,,,49.585574,1.1050375,unknown,unknown,Église Saint-Sauveur,,,osm,medium
cbf17a0f544b,,,,,,,53.3819584,-3.0252054,unknown,unknown,,,,osm,medium
8c2e44841644,,,,,,,52.2399754,0.397151,unknown,unknown,,,,osm,medium
d5a27d70e91f,,,,,,,53.3752513,-3.0129283,unknown,unknown,,,,osm,medium
f0d6e4754c91,,,Alcester,,,,52.1787435,-1.8691764,unknown,unknown,,,,osm,medium
a8615c9380bd,,,,,,,53.3724736,-3.0073292,unknown,unknown,,,,osm,medium
d1add6ed5a20,,,,,,,51.456336,0.0804325,other_faith,other_faith_general,,,,osm,medium
fbbeb51dd091,,,,,,,51.9506525,-0.2697516,unknown,unknown,,,,osm,medium
851840488896,,,,,,,52.1601684,-2.0171573,unknown,unknown,The Old Chapel,,,osm,medium
97335f67a124,,,,,,,53.4370861,-3.0430069,unknown,unknown,,,,osm,medium
66aaf4d3913d,,,,,,,51.7610764,0.1209198,unknown,unknown,The Bridge Church,,,osm,medium
62033f42ec4b,,,Southampton,,,,50.9130645,-1.4221467,unknown,unknown,,,,osm,medium
d35c4b8c9286,,,,,,,53.4125061,-3.0521886,unknown,unknown,,,,osm,medium
2cd79e47670a,,,,,,,54.4117775,-7.1314027,unknown,unknown,,,,osm,medium
c70453595009,,,,,,,53.4119463,-3.0299778,unknown,unknown,,,,osm,medium
216dd937bb97,,,,,,,53.4124292,-3.0440584,unknown,unknown,,,,osm,medium
50259085a4f3,,,,,,,53.4220578,-3.0439626,unknown,unknown,,,,osm,medium
777f41610f1d,,,London,,,,51.6153579,-0.0768703,community,community_centre,Silver Street Community Church,,,osm,medium
0ec1067df6ea,,,,,,,51.7921711,-2.4942857,unknown,unknown,St Michael and All Angels,,,osm,medium
b6eba1463007,,,Hove,,,,50.8295856,-0.1626564,other_faith,jewish_synagogue,Brighton & Hove Reform Synagogue,,,osm,medium
cb0a3cf9e213,,,Hove,,,,50.828113,-0.1609441,other_faith,jewish_synagogue,Hebrew Congregation Synagogue,,,osm,medium
f7e96a03de7b,,,,,,,50.8276018,-0.1588489,other_faith,jewish_synagogue,Hove Progressive Synagogue,,,osm,medium
96523ff2b08b,,,,,,,55.0585583,-3.261374,community,community_centre,Ecclefechan Village Hall,,,osm,medium
3072be376858,,,Birr,,,,53.0953906,-7.9077052,unknown,unknown,,,,osm,medium
bfab00725961,,,,,,,51.5443932,-0.073299,unknown,unknown,,,,osm,medium
91bcd42c4f85,,,,,,,52.8194928,-4.1005851,unknown,unknown,,,,osm,medium
12aa761bb10c,,,,,,,50.8552918,-0.9746535,unknown,unknown,,,,osm,medium
008a427dfacb,,,,,,,53.1160043,-4.2873228,unknown,unknown,Eglwys y Fair Magdalen,,,osm,medium
306d1630bcfe,,,,,,,52.3444456,-3.4856352,unknown,unknown,St Harmon's Church,,,osm,medium
2563fde8f3c1,,,,,,,54.1757615,-4.4855242,unknown,unknown,Chapel of Rest,,,osm,medium
07a8c03f8540,,,,,,,53.1049512,-3.9116188,unknown,unknown,St Curig's Church,,,osm,medium
8cc88121a842,St. James' Church,,Dublin,,,,53.3437206,-6.2894327,unknown,unknown,Pearse Lyons,,,osm,medium
23ad82736e71,,,,,,,55.9330343,-3.1767971,unknown,unknown,,,,osm,medium
1c272e092687,,,,,,,52.3321182,-0.5683704,unknown,unknown,,,,osm,medium
a6a078af1ca7,,,,,,,53.4267177,-3.0665015,unknown,unknown,,,,osm,medium
c8ed404943a1,,,,,,,53.4143019,-3.0988782,unknown,unknown,,,,osm,medium
add653db6c6d,,,,,,,50.5849335,2.1628455,unknown,unknown,,,,osm,medium
9e527d8fd89e,,,Ashington,,,,55.1761791,-1.5581346,unknown,unknown,Ashington Spirtualist Church,,,osm,medium
1f329733d4b1,,,,,,,55.1681775,-1.5685192,unknown,unknown,,,,osm,medium
11a3d767cff3,,,Hove,,,,50.8337237,-0.190434,mosque,mosque_general,Shahjalal Mosque & Islamic Center,,,osm,medium
27a5f72be951,,,,,,,53.2582879,-7.5390805,hospitality,bar,St. Bartholomew's Church,,,osm,medium
e7d182357d2d,,,,,,,52.1297104,-0.9999455,unknown,unknown,,,,osm,medium
a30ae65b96c4,Capel Pendref,,,,,,53.1419647,-4.2736918,unknown,unknown,,,,osm,medium
79bb9aded220,,,,,,,50.7534405,-1.8958014,unknown,unknown,Howeth Road Evangelical Church,,,osm,medium
7b6e32c7b538,,,,,,,53.2096823,-7.5990079,unknown,unknown,Saint Evehy's Church,,,osm,medium
fcd1dfd80690,,,,,,,51.5866894,-3.6508084,unknown,unknown,Saint Cynwyds Church.,,,osm,medium
9859d6fba3d8,,,,,,,51.4567611,-0.0290433,unknown,unknown,,,,osm,medium
52fd97502aa9,,,,,,,50.7203037,-1.8701681,unknown,unknown,,,,osm,medium
dcf15102d378,,,,,,,51.394436,0.5488158,unknown,unknown,,,,osm,medium
0a3d315824d6,,,,,,,50.4553345,1.709717,unknown,unknown,Chapelle Notre-Dame-de-Santé,,,osm,medium
d7f044b73d5f,,,,,,,51.3902865,-0.1092865,hospitality,bar,St Barnabas Chapel,,,osm,medium
bcb2d1b55d81,,,,,,,50.7928424,1.7519236,unknown,unknown,Chapelle Sainte-Godeleine,,,osm,medium
fe324a4b8bb6,,,,,,,51.5882007,-0.4398776,unknown,unknown,West Chapel,,,osm,medium
111f5f0c683d,,,,,,,57.5247411,-5.6454414,unknown,unknown,,,,osm,medium
57b43ff1d31e,,,,,,,50.7289032,-1.8390205,unknown,unknown,,,,osm,medium
4a6d10cab0b3,,,,,,,52.4360934,-1.4491992,unknown,unknown,,,,osm,medium
a9715b8f4fbf,,,,,,,50.5361776,2.0372768,unknown,unknown,,,,osm,medium
9f3dbcf3b964,,,,,,,57.3817143,-4.0442437,unknown,unknown,,,,osm,medium
b7fe4085365b,,,,,,,55.0767113,-1.5409288,unknown,unknown,,,,osm,medium
2c9fba44cde2,,,,,,,52.9787982,-6.0397823,unknown,unknown,,,,osm,medium
e9166a3dcbb7,,,,,,,55.5193716,-2.7314437,unknown,unknown,Lilliesleaf Kirk,,,osm,medium
4d56e3fa6ad2,,,,,,,50.729316,-1.8297651,unknown,unknown,,,,osm,medium
74a2a8d8c406,,,,,,,52.6852757,-6.6860268,unknown,unknown,,,,osm,medium
df80adad9341,,,Epsom,,,,51.3619878,-0.2459106,unknown,unknown,Sri Raja Rajeswari Amman Temple,,,osm,medium
081d9f49a369,,,Plymouth,,,,50.3907801,-4.1768137,unknown,unknown,,,,osm,medium
5631a7ca008e,,,Bexhill-On-Sea,,,,50.841895,0.4694106,community,community_centre,St. John's Centre,,,osm,medium
a692cae37a6e,Moordown Congregational Church,,,,,,50.7571932,-1.8714487,unknown,unknown,,,,osm,medium
40e32827f520,,,,,,,53.487639,-2.2340542,unknown,unknown,,,,osm,medium
294335e32366,,,,,,,50.6374298,-3.406077,unknown,unknown,,,,osm,medium
b528acda7e27,,,,,,,53.365486,-3.0853633,unknown,unknown,,,,osm,medium
78c7a60090c1,,,,,,,57.5231259,-4.367463,unknown,unknown,,,,osm,medium
cdc2da89eb0f,,,,,,,53.3688655,-3.1395392,community,community_centre,Frankby Hall,,,osm,medium
45fbbdab607e,,,,,,,53.4039386,-3.1135903,unknown,unknown,,,,osm,medium
5f7bd0f24f60,,,,,,,50.219239,1.905756,unknown,unknown,,,,osm,medium
d6e6a1540387,,,,,,,53.3625444,-2.9982462,unknown,unknown,,,,osm,medium
57735f0c3a28,,,Blackford,,,,56.2608545,-3.7813712,unknown,unknown,The Old Kirk,,,osm,medium
fc34408a86a8,,,,,,,50.2041665,2.004358,unknown,unknown,,,,osm,medium
6f2922361a84,,,,,,,53.7764489,-1.0770243,unknown,unknown,,,,osm,medium
033ba4969de6,,,,,,,53.2517091,-3.9756398,unknown,unknown,,,,osm,medium
44e007730ed2,,,,,,,50.7232583,-3.5500019,unknown,unknown,,,,osm,medium
4a5a271e8e79,,,,,,,53.3575767,-3.0144259,unknown,unknown,,,,osm,medium
30ac109ae48b,Cannich Church of Scotland,,,,,,57.3463048,-4.7669869,unknown,unknown,,,,osm,medium
1d97b9c4a3dc,,,,,,,53.35196,-3.015274,unknown,unknown,,,,osm,medium
0a9350a633e0,,,,,,,53.3545824,-3.0050349,unknown,unknown,,,,osm,medium
93b69b1b34f6,,,,,,,53.3503335,-3.0021732,unknown,unknown,,,,osm,medium
b0bfca419665,,,,,,,52.8997263,-1.1796019,unknown,unknown,,,,osm,medium
d1a6509e942d,,,,,,,52.4236289,-0.7988555,unknown,unknown,,,,osm,medium
7b1a75186f88,,,,,,,51.7118919,-2.7373234,unknown,unknown,,,,osm,medium
35ffd49ca5d4,,,,,,,51.4609461,-3.3110166,unknown,unknown,,,,osm,medium
13aa541aaad1,,,Lincoln,,,,53.0991899,-0.1768647,unknown,unknown,,,,osm,medium
92da6e16599a,,,,,,,53.5195942,-2.1391235,unknown,unknown,,,,osm,medium
af446eb845e1,,,,,,,51.2739572,0.1919142,unknown,unknown,,,,osm,medium
f60070d62502,,,,,,,52.6870192,-3.463732,unknown,unknown,,,,osm,medium
bc972260a63a,,,,,,,52.6770525,-3.4301223,unknown,unknown,,,,osm,medium
f18eac9849ec,,,,,,,53.3981645,-3.0448347,unknown,unknown,,,,osm,medium
d0b1de1fb9fa,,,,,,,52.4160352,-0.7992326,unknown,unknown,Chapel,,,osm,medium
304e92a03a6b,,,,,,,53.3363976,-6.5429973,unknown,unknown,Celbridge Abbey,,,osm,medium
50a894ea40b7,,,,,,,53.1943369,-2.9004603,unknown,unknown,,,,osm,medium
0fbf795be9eb,,,,,,,53.4795472,-2.2679785,unknown,unknown,,,,osm,medium
2e22076a5401,,,,,,,53.3490355,-3.0050673,community,community_centre,St Andrew's Church Hall,,,osm,medium
c25f3310de95,,,,,,,53.5559971,-3.0836411,unknown,unknown,,,,osm,medium
0bcb36610b2d,,,,,,,53.5573318,-3.0574793,unknown,unknown,,,,osm,medium
abf2bc86c8be,,,,,,,55.8842889,-3.3403111,community,community_centre,Balerno Parish Church Hall,,,osm,medium
d3d9f905af3a,,,,,,,50.3869955,-4.0507669,unknown,unknown,Plympton Methodist Church,,,osm,medium
27b90840f0d6,,,,,,,50.9224323,-1.1892177,unknown,unknown,,,,osm,medium
431922b6c8bd,,,,,,,56.2051749,-3.2011535,unknown,unknown,,,,osm,medium
0a5a7cefacd7,,,,,,,51.9010627,-2.0857607,unknown,unknown,,,,osm,medium
3428c856df1f,,,,,,,54.0016903,-6.5769773,community,community_centre,Patrick Kavanagh Centre,,,osm,medium
bd128d3acf74,,,,,,,54.7018243,-1.5243083,unknown,unknown,Wesleyan Methodist Chapel (closed),,,osm,medium
e73486779b2e,,,,,,,54.5871258,-5.9104462,unknown,unknown,,,,osm,medium
2182262f6ffe,,,,,,,56.8163105,-5.1145327,unknown,unknown,,,,osm,medium
874b594cb4f9,,,,,,,52.9025001,-3.9234326,unknown,unknown,,,,osm,medium
855856d6d964,,,Kilwinning,,,,55.6534937,-4.6981215,hospitality,pub,Kilwinning Abbey,,,osm,medium
9126e73edfe4,,,,,,,51.4377189,0.0397248,unknown,unknown,Eltham College Chapel,,,osm,medium
26243b01a045,,,,,,,53.4817703,-2.2809557,unknown,unknown,,,,osm,medium
cbfc66f52220,Capel Horeb,,,,,,51.6752526,-3.5397058,unknown,unknown,,,,osm,medium
4847d071f8a5,,,,,,,53.006868,-3.0558517,unknown,unknown,St John's (retired),,,osm,medium
634d46eef54e,,,,,,,53.3277219,-7.7120756,unknown,unknown,,,,osm,medium
8fcfeaa9bcb3,,,East Grinstead,,,,51.1355979,-0.0014517,unknown,unknown,QVH Chapel,,,osm,medium
968030cbb43d,,,,,,,52.9703135,-2.2627285,unknown,unknown,Acton Wesleyan Church,,,osm,medium
ac4079e7bf4d,,,,,,,53.4643025,-2.2583256,unknown,unknown,,,,osm,medium
8c4f9c717bfc,,,,,,,57.6789887,-4.0291041,unknown,unknown,Cromarty East Church,,,osm,medium
f94a1b2e9b60,,,,,,,51.5506621,-0.0042046,unknown,unknown,,,,osm,medium
362cef5a7a58,,,,,,,55.9031534,-3.1567558,unknown,unknown,,,,osm,medium
920d6014b669,,,,,,,53.3982649,-2.9668647,unknown,unknown,,,,osm,medium
c5ae5af0e645,,,,,,,49.7152045,0.9519,unknown,unknown,,,,osm,medium
5e25fbab8121,,,,,,,53.1390232,-7.8526119,unknown,unknown,,,,osm,medium
013e2dc66f89,,,,,,,51.3933104,-0.0264532,community,community_centre,St John's Church Hall,,,osm,medium
a8da41f3deb0,,,Sheffield,,,,53.5393632,-1.6053675,unknown,unknown,Hoylandswaine Methodist Chapel,,,osm,medium
442e6027873c,,,,,,,53.3284174,-7.9781394,unknown,unknown,The Nuns' Church,,,osm,medium
584a18997307,,,,,,,54.6241963,-2.0820579,unknown,unknown,,,,osm,medium
b516c336b46f,,,,,,,52.6401494,-7.8690364,community,community_centre,Holycross Community Centre,,,osm,medium
04080ac94503,,,,,,,57.5425566,-4.855176,unknown,unknown,,,,osm,medium
365a5708ec79,,,,,,,55.1635969,-7.1244009,unknown,unknown,,,,osm,medium
900f185ec2b5,,,Glasgow,,,,55.8037089,-4.0681687,community,community_centre,Bothwell Parish Church Hall,,,osm,medium
8d8e92fb6f0b,,,Sheffield,,,,53.5227742,-1.6147516,community,community_centre,Penistone Community Church,,,osm,medium
5ce56f4455ea,,,,,,,53.2829212,-1.6362338,unknown,unknown,Froggatt Wesleyan Reform Chapel,,,osm,medium
1a306e8bcbde,,,,,,,53.3235347,-3.4181196,community,community_centre,Kingdom Hall of Jehovah's Witnesses,,,osm,medium
dd4907f2af9f,St Philips Joppa Parish Church Hall,,,,,,55.9504674,-3.1025148,community,community_centre,Portobello and Joppa Parish Church Hall,,,osm,medium
d1a564d53101,,,Motherwell,,,,55.8118932,-3.9775173,unknown,unknown,St. John Bosco's Catholic Church,,,osm,medium
810aa1addbcb,,,Dublin,,,,53.3574723,-6.2544595,unknown,unknown,The Free Church,,,osm,medium
d1682e6e159e,,,,,,,51.3805444,1.4146396,community,community_centre,Trinity Centre,,,osm,medium
d25ed4c53bc9,,,,,,,53.3335202,-3.0007295,unknown,unknown,,,,osm,medium
762234401ff7,,,Barnsley,,,,53.5419342,-1.527569,unknown,unknown,,,,osm,medium
8eace74acafc,,,,,,,55.960316,-3.1488584,community,community_centre,Kingdom Hall of Jehovah's Witnesses,,,osm,medium
71de67d55e71,,,,,,,51.5862166,-2.9464429,unknown,unknown,,,,osm,medium
251ab0d1c1a8,Capel Maethlon,,,,,,52.5672404,-4.0265385,unknown,unknown,Capel Maethlon,,,osm,medium
b22cb2718add,,,,,,,51.3754732,0.5062254,unknown,unknown,,,,osm,medium
271c7ec2ef02,,,,,,,54.0756068,-1.6553615,community,community_centre,Warsill Parish Room,,,osm,medium
e13a3608663c,,,,,,,51.3314612,-0.3626016,unknown,unknown,,,,osm,medium
3d4fd12a794e,,,Aberdeen,,,,57.1421641,-2.1340585,unknown,unknown,,,,osm,medium
5c4b3662ad51,,,,,,,52.5705397,-2.0989322,unknown,unknown,,,,osm,medium
7d6a8ec39b21,,,,,,,57.0356618,-5.6803116,unknown,unknown,,,,osm,medium
4ffce001e7c9,,,,,,,54.9935751,-7.3114337,unknown,unknown,,,,osm,medium
57b5da7bebf6,,,Bilston,,,,52.56589,-2.085472,unknown,unknown,,,,osm,medium
a6712b5702f3,,,Southampton,,,,50.9161462,-1.4248308,unknown,unknown,Freemantle United Reform Church,,,osm,medium
8e59cb810d38,,,Blaydon-On-Tyne,,,,54.9575069,-1.715528,unknown,unknown,,,,osm,medium
c4e08b119739,,,Aberdeen,,,,57.1716994,-2.1124738,residential,residential_general,Lighthouse Family Centre,,,osm,medium
f7a7c3da662f,,,,,,,55.6953737,-4.855346,arts_culture,arts_centre,The Barony Centre,,,osm,medium
714ad3f20898,Ipsley Street Methodist Church,,,,,,52.3049868,-1.9366883,unknown,unknown,The Old Church,,,osm,medium
44efe7db70ac,,,,,,,57.3415035,-2.6159022,unknown,unknown,,,,osm,medium
c4198a93554e,,,,,,,55.6008822,-3.3220166,unknown,unknown,Dawyck Chapel,,,osm,medium
76bcaa25a543,,,,,,,50.148238,2.0541785,unknown,unknown,,,,osm,medium
869528982fc1,,,Macclesfield,,,,53.2984532,-2.0985341,unknown,unknown,,,,osm,medium
cf154f2d8185,,,,,,,55.4211004,-2.7914392,unknown,unknown,,,,osm,medium
74ba9c5ae886,,,Pendoylan,,,,51.48128,-3.3552544,unknown,unknown,,,,osm,medium
f5f36ff09bd9,,,,,,,51.4583403,-3.364257,unknown,unknown,Zoar Presbyterian Church,,,osm,medium
9081d89970ea,,,,,,,55.308408,-5.6674427,unknown,unknown,St. Columba's Church (ruins),,,osm,medium
554fe5040dc2,,,,,,,53.2067327,-3.1346361,unknown,unknown,,,,osm,medium
49fd48d01147,,,,,,,51.4409197,-0.0542525,unknown,unknown,,,,osm,medium
c6ed05d8852e,,,,,,,53.217728,-3.2504949,unknown,unknown,Rectory,,,osm,medium
6cd17b01c54d,,,Belper,,,,53.043941,-1.5364706,unknown,unknown,,,,osm,medium
6ac5188ea180,,,,,,,51.8211016,-4.1477028,unknown,unknown,Bethlehem Chapel,,,osm,medium
288309f9a86d,,,,,,,53.1715663,-3.1880593,unknown,unknown,,,,osm,medium
53da16bb6c97,,,,,,,55.9499996,-3.2060913,unknown,unknown,,,,osm,medium
7dabf1b5dc53,,,,,,,53.3063414,-3.2505836,unknown,unknown,,,,osm,medium
b0b07f88a601,Cyssegr Chapel,,Rhewl-Mostyn,,,,53.3132117,-3.2688454,unknown,unknown,,,,osm,medium
cf4bc512db0d,,,Holywell,,,,53.2859746,-3.201676,unknown,unknown,,,,osm,medium
3be4ed511e8f,,,,,,,50.050284,2.1554695,unknown,unknown,Chapelle Saint-Gauthier,,,osm,medium
6838919ea5f8,,,,,,,51.0364032,-2.6669991,unknown,unknown,,,,osm,medium
44c786ef1976,,,Barnsley,,,,53.6074838,-1.5428821,unknown,unknown,The Old Chapel Care Home,,,osm,medium
07bfa758a1f0,,,Motherwell,,,,55.7946625,-4.0137178,community,community_centre,St Bernadette's church hall,,,osm,medium
cc2c1e8b2c15,,,,,,,56.992072,-3.4884371,unknown,unknown,St Ninian's Chapel,,,osm,medium
2b304aa54060,,,Balrothery,,,,53.5865363,-6.1898332,community,community_centre,Balrothery Heritage Centre,,,osm,medium
3a26097e8b77,,,,,,,53.2730942,-3.2622422,unknown,unknown,,,,osm,medium
66841344ef01,,,,,,,53.2768933,-3.220136,unknown,unknown,,,,osm,medium
6850e39c2917,,,,,,,53.2780186,-3.2231319,unknown,unknown,,,,osm,medium
632544c6237f,,,,,,,53.2740564,-3.2241056,unknown,unknown,,,,osm,medium
c3377545a2fd,,,,,,,57.5658393,-4.1726771,community,community_centre,Avoch Gospel Hall,,,osm,medium
89dc6a53d24d,,,,,,,53.2662841,-3.2168173,unknown,unknown,,,,osm,medium
291ba336dbe3,,,,,,,57.5840867,-3.8722195,unknown,unknown,,,,osm,medium
1a9ce739c8e0,,,,,,,53.1093666,-2.0351991,unknown,unknown,,,,osm,medium
03395b710868,,,Carmarthen,,,,51.8638182,-4.3199216,unknown,unknown,Carmarthen Cemetery Chapel,,,osm,medium
82bdef6d4105,,,Workington,,,,54.6453849,-3.5488831,unknown,unknown,Trinity Methodist Church,,,osm,medium
a095ebe59186,,,,,,,50.2021285,1.5362615,unknown,unknown,Chapelle Notre-Dame,,,osm,medium
438a55a8f19b,,,,,,,52.5757277,-2.1174568,unknown,unknown,,,,osm,medium
a4b80a73f6a3,,,,,,,53.1924862,-2.8860292,unknown,unknown,,,,osm,medium
29d18378302c,,,,,,,49.9447055,1.70651,unknown,unknown,,,,osm,medium
aefbff8beea5,,,,,,,51.5912,-2.1016307,unknown,unknown,,,,osm,medium
f284245be675,,,,,,,50.0914015,2.04438,unknown,unknown,,,,osm,medium
8280107f10ac,,,Neston,,,,53.2941312,-3.0565198,unknown,unknown,Neston Cemetery Chapel,,,osm,medium
3d314ac56712,,,Dublin,,,,53.3228174,-6.3193382,unknown,unknown,St. Mary's Church,,,osm,medium
6d89108e8d41,,,,,,,54.0190094,-6.3021204,unknown,unknown,,,,osm,medium
791072747b9c,,,,,,,53.3052837,-6.2970765,unknown,unknown,,,,osm,medium
075647e4d537,,,,,,,52.9144494,-7.6588766,unknown,unknown,,,,osm,medium
cbfb12b7277b,,,Belfast,,,,54.6015631,-5.8911193,unknown,unknown,Larder East,,,osm,medium
dfb1ae7dc548,,,,,,,52.6595349,-3.1528257,unknown,unknown,,,,osm,medium
b03368c5f7f3,,,,,,,54.3085179,-7.7340508,unknown,unknown,,,,osm,medium
ad14f8b85885,,,,,,,55.9398186,-3.1788083,unknown,unknown,,,,osm,medium
4ca453976e8c,,,,,,,52.6718931,-3.111264,unknown,unknown,,,,osm,medium
b624a2de7b4c,,,,,,,53.2212825,-3.0636775,unknown,unknown,,,,osm,medium
26b704e8b9bb,,,,,,,53.2192875,-3.0564377,unknown,unknown,,,,osm,medium
6b2d6263e8ec,,,,,,,57.5886148,-4.3806527,unknown,unknown,,,,osm,medium
0c84ba574072,,,,,,,57.8240702,-7.0422489,unknown,unknown,,,,osm,medium
9ddb26818b42,,,,,,,53.2143995,-3.0530154,unknown,unknown,,,,osm,medium
497ff82277a5,,,,,,,53.2154418,-3.047384,unknown,unknown,St Andrews Methodist Church,,,osm,medium
5e3ce0410690,,,,,,,53.2126009,-3.0440366,unknown,unknown,,,,osm,medium
6c0be7d860df,Saint Mary Magdalen,,,,,,52.639382,1.3033533,unknown,unknown,,,,osm,medium
d940803971ce,,,,,,,53.2095282,-3.0377042,unknown,unknown,,,,osm,medium
572e24ebb13a,,,,,,,55.9578636,-3.1494462,unknown,unknown,St. Triduana's Chapel,,,osm,medium
1732daa38c5e,,,Redhill,,,,51.2159928,-0.1747493,unknown,unknown,Tollgate Evangelical Church,,,osm,medium
c28ca5ceecc3,,,,,,,51.149132,-0.4908653,education,school,School Chapel,,,osm,medium
d17f797a98e8,,,,,,,55.6512427,-3.193535,community,community_centre,Macfarlane Hall,,,osm,medium
23d160b7ff06,,,,,,,53.1964981,-3.0013559,unknown,unknown,,,,osm,medium
492532048871,,,,,,,53.1956732,-3.0042266,unknown,unknown,,,,osm,medium
fc5cbe601589,,,Kings Langley,,,,51.7140407,-0.4455444,unknown,unknown,Zion Baptist Chapel,,,osm,medium
167d89d72b31,,,,,,,53.1964638,-3.0491687,unknown,unknown,,,,osm,medium
2fa765b49279,,,,,,,55.942157,-3.1832893,unknown,unknown,,,,osm,medium
013be100e100,,,,,,,53.1864159,-3.0327088,unknown,unknown,,,,osm,medium
865975f9bf43,,,,,,,53.0688995,-1.3882443,unknown,unknown,The Hayes - Chapel,,,osm,medium
43e392d5196c,,,,,,,53.6813182,-7.2296414,unknown,unknown,Anchorite Cell,,,osm,medium
b38ce0c7c892,,,,,,,52.4413885,-3.9596419,unknown,unknown,,,,osm,medium
9f961456972d,,,,,,,53.1901285,-3.0473559,unknown,unknown,,,,osm,medium
a197714cc74b,,,,,,,53.6623095,-6.2412333,unknown,unknown,St Patrick's Church,,,osm,medium
75d062410aa8,,,,,,,54.0003792,-6.4088993,unknown,unknown,,,,osm,medium
ee89620e79f7,,,,,,,51.0297526,-1.9449691,commercial,shop,Chalke Valley Stores,,,osm,medium
5c3d582fca33,,,,,,,53.1810418,-2.9457594,unknown,unknown,St Matthew's Church,,,osm,medium
4c07d5650cce,,,,,,,51.4482421,-0.1627488,unknown,unknown,,,,osm,medium
0f50e84eca26,,,,,,,54.9653523,-1.70204,unknown,unknown,,,,osm,medium
062e724f6191,,,,,,,54.9649901,-1.6994556,unknown,unknown,,,,osm,medium
18e54e4d8076,,,,,,,54.9651444,-1.6970638,unknown,unknown,,,,osm,medium
2c7d49f48135,,,,,,,54.9651829,-1.6942906,unknown,unknown,,,,osm,medium
45b6be964b8d,,,,,,,53.5731675,-7.3253865,unknown,unknown,,,,osm,medium
35ed8632c890,,,Edinburgh,,,,55.9325698,-3.2048524,unknown,unknown,St Bennet's Archiepiscopal Chapel,,,osm,medium
7cb73a0bf8ae,,,,,,,51.5280432,-0.0512883,unknown,unknown,,,,osm,medium
8d924e4a4cb4,,,,,,,51.63069,-4.9712853,unknown,unknown,Thorne Chapel,,,osm,medium
29260d6ca8ce,,,,,,,54.0201992,-0.4978387,unknown,unknown,,,,osm,medium
791ed4a7e171,,,Mullingar,,,,53.5270803,-7.3399682,unknown,unknown,,,,osm,medium
7fb6bee3d60b,,,,,,,54.9665701,-1.7066685,unknown,unknown,,,,osm,medium
b7af765c672d,,,,,,,54.0123873,-0.4267697,unknown,unknown,,,,osm,medium
ad911754b605,,,,,,,53.9578079,-0.4442605,unknown,unknown,,,,osm,medium
b4203ee587da,,,,,,,53.9617296,-0.3259053,unknown,unknown,,,,osm,medium
61d26670e3a1,,,,,,,55.9386286,-3.1885445,unknown,unknown,"Mortuary Chapel, Royal Hospital For Sick Children",,,osm,medium
9032c325a719,,,Crook,,,,54.7100623,-1.6943508,other_faith,other_faith_general,Willington Spiritualist Church,,,osm,medium
d1e6957ee5a2,,,,,,,53.9328246,-0.5629367,unknown,unknown,,,,osm,medium
52eba8be4537,,,,,,,52.4226632,-0.7961116,unknown,unknown,,,,osm,medium
84dfd89abd56,,,,,,,54.0699665,-0.570128,unknown,unknown,,,,osm,medium
86af1190d953,St Luke's Church,,,,,,53.3385404,-6.2754693,residential,residential_general,Thomas Burgh House,,,osm,medium
e17f13cda737,,,,,,,54.0707609,-0.4834188,unknown,unknown,Cottam Church of the Holy Trinity,,,osm,medium
731c6aebafdf,,,,,,,52.6324669,-7.2621509,unknown,unknown,,,,osm,medium
7244d3e77c8b,,,Cippyn,,,,52.1006873,-4.721027,unknown,unknown,Bryn Salem,,,osm,medium
5b841aba7870,,,,,,,53.9832745,-0.3244755,unknown,unknown,,,,osm,medium
c1f1bbb1db0d,,,,,,,52.3821549,-1.5223506,unknown,unknown,,,,osm,medium
dcdda15810be,,,,,,,50.8345854,-1.1918721,unknown,unknown,,,,osm,medium
